index,arch_str,accuracy_test,edgegpu_latency_ms,raspi4_latency_ms,edgetpu_latency_ms,pixel3_latency_ms,eyeriss_latency_ms,fpga_latency_ms
8055,|none~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|none~1|nor_conv_3x3~2|,38.7333,5.060096,7.523416,-1.000000,5.958840,1.897600,1.369600
8056,|avg_pool_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,30.4667,5.315380,4.764977,0.918131,3.719490,1.528960,0.835200
8057,|skip_connect~0|+|nor_conv_3x3~0|none~1|+|none~0|nor_conv_1x1~1|none~2|,31.9556,2.890663,3.805818,-1.000000,2.925290,0.853120,0.876800
8058,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_3x3~2|,45.8333,6.838007,8.668174,0.955243,7.970750,1.651840,2.038400
8059,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|none~1|nor_conv_3x3~2|,44.4667,5.621614,7.890554,-1.000000,5.995420,1.651840,1.529600
8060,|none~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|nor_conv_1x1~1|none~2|,32.3833,3.169627,2.255020,-1.000000,1.021280,0.914560,0.649120
8061,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|none~0|nor_conv_1x1~1|avg_pool_3x3~2|,32.3667,5.384264,2.860517,0.823081,1.723060,1.221760,0.620320
8062,|none~0|+|nor_conv_3x3~0|skip_connect~1|+|skip_connect~0|none~1|none~2|,28.0000,1.471004,3.139082,-1.000000,2.643430,0.791680,0.784000
8063,|nor_conv_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|none~0|nor_conv_3x3~1|avg_pool_3x3~2|,32.1833,6.997533,13.113571,1.039442,7.830220,1.897600,1.878400
8064,|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|none~0|nor_conv_1x1~1|none~2|,33.1500,3.160424,3.719795,0.503621,2.867110,0.853120,0.876800
8065,|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|avg_pool_3x3~0|skip_connect~1|skip_connect~2|,21.4333,5.448580,7.438285,0.848710,3.708650,1.528960,0.835200
8066,|none~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|skip_connect~2|,36.6500,5.855203,4.776224,-1.000000,3.505420,1.221760,0.902400
8067,|none~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|nor_conv_3x3~1|skip_connect~2|,15.8000,5.747495,4.849954,-1.000000,3.462170,1.221760,0.902400
8068,|avg_pool_3x3~0|+|none~0|skip_connect~1|+|skip_connect~0|skip_connect~1|skip_connect~2|,13.6778,4.047575,1.623243,0.646947,1.025350,0.791680,0.386720
8069,|avg_pool_3x3~0|+|skip_connect~0|none~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,26.7500,4.350162,2.903402,0.779728,1.761830,1.221760,0.620320
8070,|none~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|none~0|none~1|none~2|,0.8333,0.541792,0.012369,-1.000000,0.007083,0.853120,0.876800
8071,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|avg_pool_3x3~1|skip_connect~2|,28.3333,4.608603,2.261617,0.691975,1.286390,0.853120,0.517920
8072,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|none~0|none~1|avg_pool_3x3~2|,23.1833,5.478282,4.509806,0.995009,2.189060,1.590400,0.722720
8073,|avg_pool_3x3~0|+|none~0|none~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,32.3500,5.418892,8.830760,-1.000000,3.948540,1.590400,0.956320
8074,|nor_conv_1x1~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,42.3000,7.148519,9.842706,1.119182,6.622460,2.020480,1.555200
8075,|nor_conv_1x1~0|+|skip_connect~0|none~1|+|none~0|avg_pool_3x3~1|nor_conv_1x1~2|,36.9333,4.817390,2.868988,0.660155,1.517010,0.914560,0.649120
8076,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_3x3~2|,41.8556,5.749679,6.578507,0.907429,3.789800,1.283200,0.995200
8077,|nor_conv_1x1~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|,42.2333,5.597367,6.293977,0.844706,3.725130,1.283200,0.995200
8078,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,43.2333,4.894056,7.142088,-1.000000,3.752250,1.283200,0.995200
8079,|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|none~1|avg_pool_3x3~2|,39.0833,6.135354,7.221397,-1.000000,3.786390,1.283200,0.995200
8080,|skip_connect~0|+|none~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,40.2778,5.628567,8.739319,0.856460,3.752420,1.283200,0.995200
8081,|avg_pool_3x3~0|+|none~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,36.2667,5.301819,8.658902,-1.000000,5.958680,1.897600,1.369600
8082,|nor_conv_1x1~0|+|none~0|none~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,42.1667,4.893451,4.511120,-1.000000,3.467650,1.221760,0.902400
8083,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|,30.1556,5.160913,6.829992,0.960576,3.995400,1.590400,0.956320
8084,|none~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_1x1~2|,34.0833,5.655613,4.516737,-1.000000,3.279790,0.914560,0.969600
8085,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_3x3~1|skip_connect~2|,43.6333,7.994680,11.975836,0.977005,5.958820,1.344640,1.596800
8086,|nor_conv_3x3~0|+|none~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_3x3~1|avg_pool_3x3~2|,44.1667,7.682567,11.902192,1.049627,6.070930,1.651840,1.529600
8087,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|none~2|,37.6667,3.679986,6.698626,0.742933,3.460050,1.959040,1.971200
8088,|none~0|+|skip_connect~0|none~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|,14.6167,2.990174,2.204898,0.666612,1.465790,1.160320,0.489120
8089,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|skip_connect~0|none~1|nor_conv_1x1~2|,41.8444,3.970332,4.527419,0.818387,3.481890,1.221760,0.902400
8090,|avg_pool_3x3~0|+|nor_conv_3x3~0|none~1|+|none~0|skip_connect~1|skip_connect~2|,36.8500,4.643140,3.872973,0.674794,3.189940,1.160320,0.809600
8091,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,39.4556,4.916539,5.884362,0.819547,3.773610,1.283200,0.995200
8092,|skip_connect~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_3x3~2|,40.8667,5.380397,6.025052,0.737502,3.323430,0.914560,0.969600
8093,|nor_conv_3x3~0|+|none~0|nor_conv_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,38.8833,6.671596,12.604524,1.131640,10.188500,2.266240,2.412800
8094,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|skip_connect~0|skip_connect~1|nor_conv_1x1~2|,42.1500,5.619411,7.622371,0.943133,3.798170,1.283200,0.995200
8095,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|none~1|skip_connect~2|,31.5500,3.887162,3.856319,-1.000000,3.212100,1.160320,0.809600
8096,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|none~2|,21.0111,2.789650,1.578888,0.582470,0.997946,1.221760,0.902400
8097,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|nor_conv_1x1~1|nor_conv_1x1~2|,36.0500,5.884643,3.594447,0.804705,1.796870,0.976000,0.780320
8098,|skip_connect~0|+|none~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,40.0000,5.541825,3.866934,0.632763,2.991790,0.853120,0.876800
8099,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|skip_connect~2|,31.7667,4.706359,5.916718,0.758608,3.244230,1.160320,0.809600
8100,|avg_pool_3x3~0|+|none~0|none~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|,31.9833,3.954487,2.861330,0.769432,1.730820,1.221760,0.620320
8101,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|none~0|skip_connect~1|nor_conv_3x3~2|,39.8667,6.174479,11.634719,0.913808,9.718330,1.897600,2.387200
8102,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_3x3~2|,45.7000,7.700696,10.844931,1.148931,10.414900,2.020480,2.572800
8103,|skip_connect~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|none~1|nor_conv_3x3~2|,37.8222,5.005231,8.503030,0.898152,3.955540,1.590400,0.956320
8104,|nor_conv_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_3x3~2|,44.0667,6.359644,7.371238,1.024156,6.154830,1.651840,1.529600
8105,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,41.1778,6.435719,8.910184,0.965709,5.806030,1.590400,1.436800
8106,|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,22.0167,6.359062,4.271385,1.125930,2.525770,1.651840,0.853920
8107,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,39.2000,6.468759,6.782581,0.978285,5.800940,1.590400,1.436800
8108,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|none~1|nor_conv_1x1~2|,33.7333,4.045458,2.902353,0.637079,1.500690,0.914560,0.649120
8109,|nor_conv_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,22.6167,6.260719,8.668969,1.048082,5.984410,1.897600,1.369600
8110,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|skip_connect~2|,41.5333,5.640411,9.288972,0.958079,7.807410,1.897600,1.878400
8111,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,34.5333,5.865521,8.193419,1.163392,6.009860,1.897600,1.369600
8112,|none~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,35.9333,4.992986,3.653923,-1.000000,2.005430,1.283200,0.751520
8113,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,41.8444,4.492421,7.036985,0.599952,3.232060,0.914560,0.969600
8114,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,45.5333,6.098576,8.762053,1.234417,8.211660,1.959040,1.971200
8115,|none~0|+|skip_connect~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,39.0333,5.687819,5.216604,-1.000000,3.252560,0.914560,0.969600
8116,|nor_conv_1x1~0|+|none~0|none~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,33.5000,4.730783,3.926887,-1.000000,3.034370,0.853120,0.876800
8117,|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,43.1889,6.584692,12.340712,1.023965,6.119600,1.651840,1.529600
8118,|avg_pool_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_1x1~1|avg_pool_3x3~2|,34.3000,6.956401,6.815587,1.323541,4.312080,1.651840,1.087520
8119,|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|none~0|avg_pool_3x3~1|nor_conv_1x1~2|,41.0333,5.058384,7.501834,0.800379,3.478860,1.221760,0.902400
8120,|nor_conv_3x3~0|+|skip_connect~0|none~1|+|nor_conv_3x3~0|nor_conv_1x1~1|skip_connect~2|,43.5667,5.272164,9.829620,0.730342,5.256440,1.221760,1.411200
8121,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|none~2|,37.6000,3.707743,6.379709,0.707307,3.476480,1.651840,1.529600
8122,|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|none~0|nor_conv_3x3~1|none~2|,0.8333,0.689445,0.136284,-1.000000,0.149696,1.221760,1.411200
8123,|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,42.9889,5.701895,7.602980,0.969253,5.777160,1.590400,1.436800
8124,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|none~1|avg_pool_3x3~2|,41.1333,5.790467,10.029359,0.896761,5.783730,1.590400,1.436800
8125,|none~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|none~0|skip_connect~1|nor_conv_3x3~2|,28.9000,5.361972,9.680979,-1.000000,5.174160,1.221760,1.411200
8126,|none~0|+|none~0|none~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_1x1~2|,28.9000,4.054041,3.875863,-1.000000,3.018750,0.853120,0.876800
8127,|nor_conv_1x1~0|+|none~0|nor_conv_1x1~1|+|none~0|none~1|skip_connect~2|,15.5667,4.011574,2.130238,0.418391,0.964995,0.545920,0.546720
8128,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|nor_conv_3x3~1|none~2|,17.6333,3.071585,3.788606,-1.000000,3.113040,1.590400,0.956320
8129,|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_3x3~2|,40.2000,6.534128,10.527005,0.938430,6.047210,1.651840,1.529600
8130,|nor_conv_1x1~0|+|none~0|none~1|+|nor_conv_1x1~0|none~1|nor_conv_3x3~2|,32.2333,3.115764,5.663103,-1.000000,3.239170,0.914560,0.969600
8131,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,39.2167,5.715189,8.492435,0.904930,5.762740,1.590400,1.436800
8132,|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,38.3667,7.342229,6.451985,1.108640,4.338810,1.651840,1.087520
8133,|none~0|+|none~0|none~1|+|none~0|none~1|nor_conv_1x1~2|,0.8333,0.632620,0.186249,-1.000000,0.086859,0.484480,0.415520
8134,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|none~0|nor_conv_1x1~1|nor_conv_3x3~2|,44.2333,6.323729,8.067555,0.853290,7.652390,1.590400,1.945600
8135,|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,45.5667,6.584792,13.201090,1.145296,8.215950,1.959040,1.971200
8136,|nor_conv_1x1~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|,34.3333,3.819423,2.876604,0.642221,1.496080,1.344640,0.882720
8137,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|none~2|,40.8556,3.384814,3.882673,0.572467,2.978630,1.221760,0.902400
8138,|none~0|+|skip_connect~0|nor_conv_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,14.2000,5.513272,5.599725,-1.000000,4.221410,1.897600,0.927520
8139,|skip_connect~0|+|none~0|none~1|+|nor_conv_1x1~0|skip_connect~1|none~2|,33.7167,3.551974,1.600567,0.462520,0.791548,0.484480,0.415520
8140,|none~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|nor_conv_1x1~1|skip_connect~2|,28.0667,5.147457,2.333732,-1.000000,1.051290,0.545920,0.546720
8141,|none~0|+|none~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,37.9000,5.837431,6.693003,-1.000000,5.723710,1.590400,1.436800
8142,|avg_pool_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|nor_conv_1x1~1|avg_pool_3x3~2|,39.8333,6.151190,6.333156,-1.000000,4.254740,1.651840,1.087520
8143,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|avg_pool_3x3~0|none~1|nor_conv_1x1~2|,40.0333,4.753346,8.122674,0.824321,3.726940,1.283200,0.995200
8144,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,37.1667,5.137033,4.190799,-1.000000,2.244820,1.344640,0.882720
8145,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|none~1|nor_conv_3x3~2|,40.2000,5.946164,10.082346,0.973951,4.252290,1.651840,1.087520
8146,|none~0|+|none~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,27.8333,5.529141,5.959258,-1.000000,5.489970,1.528960,1.344000
8147,|avg_pool_3x3~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|nor_conv_1x1~1|none~2|,30.3667,2.856379,2.911065,-1.000000,1.519960,0.914560,0.649120
8148,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|none~0|nor_conv_1x1~1|nor_conv_1x1~2|,21.5333,5.968719,6.560887,1.034359,4.260970,1.651840,1.087520
8149,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,32.8000,6.240277,10.955028,1.394390,6.559260,2.266240,1.395200
8150,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_1x1~2|,36.4000,6.997952,7.625772,1.136639,4.604390,1.713280,1.218720
8151,|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|,37.9667,6.474280,7.145276,0.846953,3.810800,1.283200,0.995200
8152,|none~0|+|none~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|none~2|,33.2667,3.130517,3.803117,-1.000000,2.922550,0.853120,0.876800
8153,|nor_conv_1x1~0|+|none~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,27.4333,5.553274,3.609178,1.047847,2.234580,1.590400,0.722720
8154,|nor_conv_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,34.6333,6.332850,12.049341,1.542153,6.524180,2.266240,1.395200
8155,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,40.6000,7.393227,9.368249,0.994217,4.385630,1.406080,1.247520
8156,|avg_pool_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|skip_connect~2|,30.9000,6.263199,9.148840,1.223989,4.517940,1.959040,1.058720
8157,|none~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,38.4333,5.403881,10.255341,-1.000000,5.926850,1.897600,1.369600
8158,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,42.1667,3.575397,3.820997,0.551139,2.959450,0.853120,0.876800
8159,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_3x3~2|,43.8778,6.345382,10.662052,0.871515,5.591310,1.283200,1.504000
8160,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,39.0222,6.471210,6.358330,0.936346,4.076720,1.344640,1.116320
8161,|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|none~1|avg_pool_3x3~2|,36.0333,6.162090,11.722873,1.284564,6.444120,2.266240,1.395200
8162,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_1x1~2|,46.2333,6.919308,11.794582,0.893738,5.916300,1.344640,1.596800
8163,|nor_conv_3x3~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|,40.3000,5.672159,5.407515,0.827928,3.786220,1.283200,0.995200
8164,|none~0|+|none~0|nor_conv_3x3~1|+|none~0|skip_connect~1|avg_pool_3x3~2|,0.8333,0.766830,0.270072,-1.000000,0.161073,1.160320,0.809600
8165,|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|,13.7333,3.530636,2.880291,0.839738,1.924450,1.897600,0.693920
8166,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,42.9667,5.310965,6.237409,0.805468,5.290570,1.221760,1.411200
8167,|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|none~1|nor_conv_3x3~2|,37.8333,3.754377,8.441245,-1.000000,5.427960,1.897600,1.369600
8168,|nor_conv_1x1~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|none~2|,39.0000,4.629951,6.847379,-1.000000,5.657770,1.590400,1.436800
8169,|avg_pool_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|nor_conv_1x1~1|skip_connect~2|,17.9000,5.423069,2.934156,0.860286,1.766340,1.221760,0.620320
8170,|avg_pool_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|none~1|avg_pool_3x3~2|,32.5000,6.310334,4.228228,1.086082,2.493430,1.651840,0.853920
8171,|none~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|avg_pool_3x3~2|,33.9333,6.299944,5.922542,-1.000000,3.987250,1.590400,0.956320
8172,|nor_conv_1x1~0|+|none~0|none~1|+|skip_connect~0|avg_pool_3x3~1|none~2|,33.6333,3.709755,2.227275,0.607352,1.261900,0.853120,0.517920
8173,|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_3x3~0|skip_connect~1|avg_pool_3x3~2|,32.2111,5.559154,7.571331,0.923198,5.513870,1.528960,1.344000
8174,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|avg_pool_3x3~2|,32.7000,5.572844,2.964929,0.869484,1.587530,0.914560,0.649120
8175,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_1x1~2|,42.7000,7.536120,7.444727,1.096240,4.381200,1.406080,1.247520
8176,|nor_conv_1x1~0|+|nor_conv_1x1~0|none~1|+|none~0|skip_connect~1|nor_conv_3x3~2|,41.7667,5.330114,7.390093,0.688297,3.213340,0.914560,0.969600
8177,|skip_connect~0|+|none~0|nor_conv_1x1~1|+|none~0|skip_connect~1|none~2|,28.2667,2.412739,1.585752,-1.000000,0.786660,0.484480,0.415520
8178,|none~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|none~1|skip_connect~2|,27.6000,3.669782,1.566003,-1.000000,0.991726,0.791680,0.386720
8179,|none~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|avg_pool_3x3~2|,36.4333,6.463757,4.219858,-1.000000,2.503170,1.651840,0.853920
8180,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,40.5667,6.929688,11.101854,1.475193,6.629360,2.020480,1.555200
8181,|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|none~2|,32.9889,2.521033,1.592106,0.453748,0.793813,0.545920,0.546720
8182,|nor_conv_3x3~0|+|avg_pool_3x3~0|none~1|+|none~0|avg_pool_3x3~1|nor_conv_3x3~2|,22.2333,5.184693,8.070553,-1.000000,5.901740,1.897600,1.369600
8183,|avg_pool_3x3~0|+|skip_connect~0|none~1|+|none~0|none~1|none~2|,0.8333,0.549293,0.011943,-1.000000,0.007174,0.791680,0.386720
8184,|skip_connect~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,40.1333,4.995313,5.222561,0.965955,3.540870,1.221760,0.902400
8185,|avg_pool_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_3x3~2|,39.6556,6.103621,9.326083,1.053595,5.809510,1.590400,1.436800
8186,|none~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|none~0|nor_conv_1x1~1|nor_conv_3x3~2|,16.0000,5.478792,8.417455,-1.000000,3.941150,1.590400,0.956320
8187,|avg_pool_3x3~0|+|nor_conv_3x3~0|none~1|+|avg_pool_3x3~0|avg_pool_3x3~1|none~2|,13.8000,3.369994,5.606316,-1.000000,4.096360,1.897600,0.927520
8188,|nor_conv_1x1~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_1x1~2|,43.7000,6.086326,6.408134,0.745487,3.786710,1.037440,1.155200
8189,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,34.2000,7.202201,3.654018,0.741920,1.637990,0.668800,0.809120
8190,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,39.5778,6.747808,9.283343,1.241333,6.595090,2.020480,1.555200
