index,arch_str,accuracy_test,edgegpu_latency_ms,raspi4_latency_ms,edgetpu_latency_ms,pixel3_latency_ms,eyeriss_latency_ms,fpga_latency_ms
8491,|none~0|+|nor_conv_3x3~0|none~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,67.9400,4.732966,22.701030,0.906665,12.569200,4.877440,3.315360
8492,|avg_pool_3x3~0|+|skip_connect~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|none~2|,63.1400,2.852340,22.354327,-1.000000,11.654500,4.631680,2.800160
8493,|nor_conv_3x3~0|+|skip_connect~0|none~1|+|none~0|skip_connect~1|nor_conv_3x3~2|,67.3800,4.329324,33.043603,0.771244,17.729100,4.631680,3.648160
8494,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,67.9200,6.553106,26.709667,1.303951,14.382600,5.368960,4.345760
8495,|avg_pool_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,57.8400,6.103911,27.804661,1.506241,13.792500,6.352000,3.724960
8496,|nor_conv_3x3~0|+|none~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|,66.8000,3.704872,23.937855,0.952242,11.209700,4.877440,3.315360
8497,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,68.0200,7.053843,45.273927,1.612380,20.160000,8.072320,5.497760
8498,|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,68.9800,6.518822,67.716356,1.543117,29.987300,9.055360,6.572960
8499,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|none~0|skip_connect~1|nor_conv_3x3~2|,59.9800,5.024347,39.920139,1.407909,18.168300,7.580800,4.467360
8500,|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|none~0|skip_connect~1|nor_conv_3x3~2|,66.5400,4.684448,25.034412,-1.000000,10.675700,4.877440,3.315360
8501,|none~0|+|none~0|skip_connect~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|,47.1000,4.205661,7.888817,-1.000000,4.870760,4.631680,1.952160
8502,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|none~0|nor_conv_1x1~1|nor_conv_3x3~2|,68.6400,6.547112,43.074492,1.323818,18.317300,6.597760,5.088160
8503,|none~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,63.4600,4.899817,24.391869,-1.000000,9.889250,3.648640,3.420960
8504,|avg_pool_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,67.1400,6.496425,29.684945,1.684794,14.965600,8.072320,4.649760
8505,|nor_conv_1x1~0|+|none~0|nor_conv_1x1~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|,64.3400,4.672947,12.378647,-1.000000,5.716930,3.894400,3.088160
8506,|skip_connect~0|+|none~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|skip_connect~2|,67.2533,6.086512,49.855645,1.060476,21.773100,6.106240,4.905760
8507,|skip_connect~0|+|none~0|skip_connect~1|+|nor_conv_1x1~0|none~1|avg_pool_3x3~2|,63.5200,4.718299,9.125936,0.786931,4.039660,3.402880,2.057760
8508,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,63.7800,5.994239,19.973193,1.299529,7.447960,5.368960,3.497760
8509,|nor_conv_1x1~0|+|skip_connect~0|avg_pool_3x3~1|+|skip_connect~0|none~1|avg_pool_3x3~2|,54.3200,5.026135,10.503582,1.174009,5.791570,4.877440,2.467360
8510,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,69.0400,8.312130,72.306978,1.924657,30.967200,9.301120,7.088160
8511,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,58.5600,5.948501,46.231827,1.739877,20.901500,9.301120,5.392160
8512,|nor_conv_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,56.4200,5.665526,24.984801,1.713095,13.466700,7.580800,3.619360
8513,|none~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|avg_pool_3x3~2|,61.8800,6.614304,34.471947,-1.000000,14.258700,7.826560,4.134560
8514,|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,68.9600,6.491594,53.905608,1.211047,22.607800,6.352000,5.420960
8515,|nor_conv_3x3~0|+|none~0|nor_conv_3x3~1|+|none~0|avg_pool_3x3~1|nor_conv_3x3~2|,67.3200,5.719132,51.528321,1.098407,23.217500,7.580800,5.315360
8516,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|,65.6800,4.612765,14.346873,0.835592,4.811790,5.368960,4.345760
8517,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|none~0|none~1|none~2|,1.0000,0.592623,0.016576,-1.000000,0.009216,4.877440,3.315360
8518,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|none~0|skip_connect~1|nor_conv_3x3~2|,67.3000,5.716782,39.843149,1.296639,17.485900,6.352000,4.572960
8519,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|none~0|none~1|none~2|,1.0000,0.577116,0.016133,-1.000000,0.009180,3.648640,3.420960
8520,|none~0|+|skip_connect~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|skip_connect~2|,64.7600,4.780722,21.780829,-1.000000,9.161790,3.402880,2.905760
8521,|skip_connect~0|+|nor_conv_3x3~0|none~1|+|none~0|avg_pool_3x3~1|none~2|,47.3133,2.707772,21.077008,-1.000000,9.796590,4.631680,2.800160
8522,|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|none~0|nor_conv_3x3~1|nor_conv_3x3~2|,67.6400,5.039425,40.029994,-1.000000,17.185500,6.352000,4.572960
8523,|none~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|none~0|nor_conv_3x3~1|nor_conv_1x1~2|,64.3400,6.140900,51.136765,-1.000000,23.539400,6.352000,5.420960
8524,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|none~0|avg_pool_3x3~1|nor_conv_3x3~2|,68.1800,6.496897,54.681197,1.376126,27.125800,7.826560,5.830560
8525,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|none~2|,61.2000,2.006497,4.834162,0.393729,2.602920,3.894400,3.088160
8526,|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,57.7800,5.023994,25.863280,1.226924,13.853100,6.106240,3.209760
8527,|none~0|+|nor_conv_3x3~0|none~1|+|none~0|none~1|avg_pool_3x3~2|,60.0600,3.166227,22.842148,-1.000000,11.443600,4.631680,2.800160
8528,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_1x1~2|,70.1800,7.300372,33.293637,1.007165,13.960900,4.140160,4.451360
8529,|nor_conv_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|skip_connect~2|,70.4600,6.164742,49.719706,1.176574,25.106900,6.106240,4.905760
8530,|nor_conv_3x3~0|+|none~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,68.9600,6.416397,37.599430,0.922874,17.210900,4.877440,4.163360
8531,|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|none~1|nor_conv_3x3~2|,64.3800,5.018110,27.840779,1.252531,12.936900,6.352000,3.724960
8532,|nor_conv_3x3~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,69.7600,5.896611,40.123576,1.428496,18.771000,7.580800,4.467360
8533,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|skip_connect~1|none~2|,68.2333,4.322023,22.166616,0.659326,9.170450,4.877440,3.315360
8534,|skip_connect~0|+|none~0|nor_conv_1x1~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,68.8067,4.784555,25.426951,0.696843,9.802070,3.648640,3.420960
8535,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_1x1~2|,68.6800,6.636291,26.635690,1.286766,12.516500,5.368960,4.345760
8536,|skip_connect~0|+|none~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_3x3~2|,69.5733,6.256003,42.432698,0.934995,16.711000,5.123200,4.678560
8537,|none~0|+|none~0|nor_conv_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,66.4600,5.432091,52.779856,-1.000000,24.696400,7.580800,5.315360
8538,|nor_conv_1x1~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,69.2600,6.551504,44.713917,1.472889,20.161400,6.597760,5.088160
8539,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|none~1|nor_conv_1x1~2|,58.1600,4.620199,32.551162,-1.000000,16.111500,7.826560,4.134560
8540,|skip_connect~0|+|none~0|nor_conv_3x3~1|+|nor_conv_3x3~0|skip_connect~1|avg_pool_3x3~2|,67.3933,5.902615,36.084987,1.176302,20.004400,6.106240,4.057760
8541,|nor_conv_3x3~0|+|avg_pool_3x3~0|none~1|+|skip_connect~0|none~1|skip_connect~2|,51.3200,2.796488,22.223251,-1.000000,11.866100,4.631680,2.800160
8542,|skip_connect~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|,63.7733,2.818141,7.746849,0.744994,4.769580,6.352000,2.876960
8543,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|skip_connect~2|,57.4800,6.274538,44.735579,1.971293,23.919000,9.055360,4.876960
8544,|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,49.5200,4.605398,27.548372,-1.000000,17.810000,9.055360,4.028960
8545,|none~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|,62.7400,6.865067,12.270700,-1.000000,6.884620,3.894400,3.088160
8546,|nor_conv_1x1~0|+|none~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|nor_conv_3x3~2|,60.5600,5.067520,27.055860,-1.000000,14.102600,6.352000,3.724960
8547,|none~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_1x1~2|,69.2800,6.531458,40.631297,-1.000000,18.145500,5.123200,4.678560
8548,|skip_connect~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|skip_connect~1|none~2|,64.3200,3.315616,5.127542,0.509948,2.493120,3.402880,2.057760
8549,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,70.2800,6.235709,55.679799,1.154812,23.188100,6.597760,5.936160
8550,|none~0|+|skip_connect~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,67.0000,4.817953,21.801431,-1.000000,8.989530,3.402880,2.905760
8551,|nor_conv_1x1~0|+|skip_connect~0|none~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,63.4200,4.629798,12.032901,0.743103,4.035120,3.402880,2.057760
8552,|none~0|+|none~0|none~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,1.0000,0.710802,0.116941,-1.000000,0.079013,4.631680,1.952160
8553,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_1x1~2|,68.4200,7.817183,36.981635,1.885791,14.250800,6.843520,4.755360
8554,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|avg_pool_3x3~2|,66.5600,7.617188,38.254355,1.675414,14.304600,6.843520,4.755360
8555,|avg_pool_3x3~0|+|nor_conv_3x3~0|none~1|+|avg_pool_3x3~0|avg_pool_3x3~1|skip_connect~2|,56.3000,5.302315,28.380730,1.564964,13.325000,7.580800,3.619360
8556,|avg_pool_3x3~0|+|skip_connect~0|skip_connect~1|+|avg_pool_3x3~0|none~1|nor_conv_1x1~2|,59.7600,4.077778,15.291260,1.031227,5.717200,4.877440,2.467360
8557,|skip_connect~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,69.0733,6.465592,53.385476,1.218672,22.626800,6.352000,5.420960
8558,|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|skip_connect~2|,58.3800,5.359812,25.559882,1.316709,10.945100,4.877440,3.315360
8559,|skip_connect~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_1x1~0|none~1|avg_pool_3x3~2|,64.7200,5.537682,25.441843,0.999140,10.826500,4.877440,3.315360
8560,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,66.5200,5.946121,41.444572,1.521892,18.493900,7.580800,4.467360
8561,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,68.7800,5.751095,42.671867,-1.000000,18.253300,6.597760,5.088160
8562,|avg_pool_3x3~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|none~1|skip_connect~2|,58.0400,4.582624,7.885395,0.842375,4.127950,3.402880,2.057760
8563,|none~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,56.9000,5.429764,40.380392,-1.000000,18.291600,7.580800,4.467360
8564,|avg_pool_3x3~0|+|none~0|none~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_1x1~2|,64.0600,4.982972,10.108962,-1.000000,4.906460,3.648640,2.572960
8565,|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|skip_connect~2|,68.5600,6.403136,41.714204,1.311480,17.764900,6.352000,4.572960
8566,|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,69.6133,4.981999,36.896567,0.966066,17.190800,4.877440,4.163360
8567,|none~0|+|nor_conv_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,68.4200,5.108252,54.085940,-1.000000,26.522200,7.580800,5.315360
8568,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_1x1~1|avg_pool_3x3~2|,69.6600,7.328672,26.642276,1.345930,15.118400,5.368960,4.345760
8569,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_3x3~0|none~1|none~2|,68.2000,1.791072,18.520027,0.612892,9.550930,3.648640,3.420960
8570,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,56.3200,6.207528,15.507162,1.528181,9.795670,6.597760,3.392160
8571,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|,54.4000,5.495300,27.076559,1.752668,16.898300,7.826560,4.134560
8572,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,71.5800,6.361594,40.413917,1.171507,20.006000,5.123200,4.678560
8573,|skip_connect~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_1x1~0|skip_connect~1|none~2|,64.2600,3.369417,5.706104,0.500009,2.817560,3.402880,2.905760
8574,|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|skip_connect~0|none~1|none~2|,58.1000,1.620765,2.779988,0.376623,1.714980,4.631680,1.952160
8575,|nor_conv_3x3~0|+|none~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,66.1600,6.252875,27.339137,1.620759,15.504100,7.826560,4.134560
8576,|avg_pool_3x3~0|+|none~0|nor_conv_1x1~1|+|none~0|none~1|skip_connect~2|,49.8400,4.112601,11.635634,-1.000000,4.027770,3.402880,2.057760
8577,|nor_conv_1x1~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,65.3200,6.899090,14.647379,1.056987,6.493760,4.140160,3.603360
8578,|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,42.3600,5.036788,10.971391,1.336043,5.891220,4.877440,2.467360
8579,|avg_pool_3x3~0|+|skip_connect~0|none~1|+|skip_connect~0|none~1|none~2|,57.4200,1.491556,2.806246,0.360878,1.483010,3.157120,1.542560
8580,|none~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|avg_pool_3x3~1|skip_connect~2|,43.8800,5.760732,13.069114,-1.000000,7.460250,6.352000,2.876960
8581,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|none~0|nor_conv_3x3~1|avg_pool_3x3~2|,68.7700,7.486377,55.174626,1.507022,24.184900,7.826560,5.830560
8582,|none~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|none~2|,1.0000,0.640841,0.067885,-1.000000,0.041899,4.877440,2.467360
8583,|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|skip_connect~1|nor_conv_3x3~2|,68.2600,4.363804,21.277867,0.723267,9.119950,3.402880,2.905760
8584,|skip_connect~0|+|nor_conv_3x3~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|none~2|,63.7400,2.485857,5.180658,0.514356,2.382190,3.402880,2.905760
8585,|none~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|none~1|nor_conv_3x3~2|,63.8100,4.517021,36.493305,-1.000000,16.387300,6.106240,4.057760
8586,|none~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,68.8000,6.462917,39.313924,-1.000000,16.705000,5.123200,4.678560
8587,|avg_pool_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|none~0|none~1|skip_connect~2|,65.3900,4.957886,22.064774,0.870515,9.849710,4.631680,2.800160
8588,|none~0|+|skip_connect~0|none~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_1x1~2|,62.1300,4.759831,9.834110,-1.000000,4.033890,2.419840,2.678560
8589,|nor_conv_1x1~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|skip_connect~1|none~2|,62.5400,4.402857,7.346761,0.566934,3.187650,2.174080,2.163360
8590,|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|skip_connect~2|,69.6500,7.006278,53.636548,1.308854,22.645100,6.352000,5.420960
8591,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|,66.8800,6.857219,34.247148,1.524250,13.474000,6.597760,4.240160
8592,|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_1x1~2|,70.6100,6.340065,25.303916,0.923661,10.919100,3.894400,3.936160
8593,|nor_conv_3x3~0|+|none~0|none~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,66.9100,4.627719,34.359850,-1.000000,16.308500,4.631680,3.648160
8594,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|none~1|nor_conv_1x1~2|,65.7700,5.253553,27.731737,1.352469,15.173000,6.597760,4.240160
8595,|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|avg_pool_3x3~2|,67.6400,6.715517,30.392810,-1.000000,13.799800,5.123200,3.830560
8596,|avg_pool_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|none~1|skip_connect~2|,44.1267,4.057498,8.075546,0.955464,5.768630,4.631680,1.952160
8597,|avg_pool_3x3~0|+|skip_connect~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,48.1200,4.488468,18.490052,-1.000000,8.767570,6.352000,2.876960
8598,|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,68.8600,6.800690,46.052196,1.421848,22.018200,6.597760,5.088160
8599,|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|none~0|nor_conv_3x3~1|none~2|,63.7000,3.107414,33.112781,0.641263,17.273500,7.580800,4.467360
8600,|skip_connect~0|+|none~0|nor_conv_1x1~1|+|avg_pool_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,51.9600,5.657988,13.188580,1.477759,8.842390,6.352000,2.876960
8601,|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,69.8200,5.466738,38.037048,0.878253,18.875800,4.877440,4.163360
8602,|avg_pool_3x3~0|+|skip_connect~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_1x1~2|,65.6600,4.692092,23.824769,1.187494,12.698400,4.877440,3.315360
8603,|none~0|+|nor_conv_1x1~0|none~1|+|avg_pool_3x3~0|skip_connect~1|skip_connect~2|,63.4800,4.586258,12.409769,0.746430,4.385290,3.402880,2.057760
8604,|skip_connect~0|+|none~0|skip_connect~1|+|skip_connect~0|none~1|skip_connect~2|,55.0667,3.465800,2.871720,0.437901,1.628950,1.682560,1.132960
8605,|avg_pool_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,56.3800,6.762128,48.400674,2.117011,21.780800,10.529920,5.286560
8606,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_3x3~1|none~2|,70.1000,3.504071,34.175284,0.728166,14.764300,6.352000,5.420960
8607,|nor_conv_1x1~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|none~0|nor_conv_3x3~1|avg_pool_3x3~2|,67.2200,7.432961,34.833987,1.585122,13.366400,6.597760,4.240160
8608,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,60.0000,6.525526,22.321040,1.825000,10.002900,8.072320,3.801760
8609,|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,69.3200,6.572075,29.668718,-1.000000,10.696100,3.894400,3.936160
8610,|nor_conv_1x1~0|+|nor_conv_3x3~0|none~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,71.3000,5.347433,37.404708,0.992167,15.797400,4.877440,4.163360
8611,|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_3x3~2|,69.3700,8.119378,41.864896,0.942275,16.658200,5.123200,4.678560
8612,|nor_conv_1x1~0|+|skip_connect~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_3x3~2|,66.0900,5.556026,27.880414,1.572351,12.531200,6.352000,3.724960
8613,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|skip_connect~1|avg_pool_3x3~2|,32.2000,4.298434,12.493981,1.215488,4.969110,4.631680,1.952160
8614,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|skip_connect~2|,31.1467,4.723577,11.027513,1.359407,6.604680,6.106240,2.361760
8615,|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,68.8300,6.581278,27.682483,1.229014,11.811800,5.123200,3.830560
8616,|nor_conv_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,69.2400,7.298355,59.492518,1.687494,26.147600,9.301120,6.240160
8617,|skip_connect~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_3x3~2|,67.6333,5.410128,37.634003,0.948951,15.872000,4.877440,4.163360
8618,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|skip_connect~1|nor_conv_3x3~2|,68.1500,5.433092,37.966101,0.877285,15.749800,4.877440,4.163360
8619,|nor_conv_3x3~0|+|none~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,69.3900,6.758637,53.210845,1.435118,23.333400,7.580800,5.315360
8620,|skip_connect~0|+|nor_conv_3x3~0|skip_connect~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_1x1~2|,58.8600,5.009394,26.166530,1.193143,10.898200,4.877440,3.315360
8621,|nor_conv_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,72.1000,7.117705,52.423311,1.171317,22.571700,6.352000,5.420960
8622,|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,68.7400,7.439523,55.618297,-1.000000,24.890900,6.597760,5.936160
8623,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|,66.9000,3.706961,23.538897,0.898451,11.804800,6.597760,4.240160
8624,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|none~0|skip_connect~1|nor_conv_3x3~2|,69.0000,6.354542,51.533309,1.110017,26.652300,6.352000,5.420960
8625,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_1x1~2|,71.0100,7.961707,47.055471,1.231138,22.164500,5.614720,5.708960
