index,arch_str,accuracy_test,edgegpu_latency_ms,raspi4_latency_ms,edgetpu_latency_ms,pixel3_latency_ms,eyeriss_latency_ms,fpga_latency_ms
6006,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|skip_connect~1|avg_pool_3x3~2|,93.1933,6.557760,41.972800,1.328635,13.848100,6.348980,4.572960
6007,|nor_conv_3x3~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,91.7933,5.653553,38.499316,1.001572,13.436500,6.103220,4.057760
6008,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_3x3~0|skip_connect~1|avg_pool_3x3~2|,91.6233,6.433668,43.642495,1.455493,14.906400,6.348980,4.572960
6009,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,92.5867,7.295523,60.401018,1.733858,22.396000,8.069300,6.345760
6010,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,80.8200,4.729238,17.509940,-1.000000,6.751010,6.348980,2.876960
6011,|nor_conv_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|skip_connect~1|none~2|,92.1100,2.793994,18.886622,0.483324,7.555500,4.628660,2.800160
6012,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_3x3~1|none~2|,90.0267,3.087473,22.121776,-1.000000,9.789580,5.120180,3.830560
6013,|none~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,92.4000,6.889257,43.888796,-1.000000,18.325800,6.594740,5.088160
6014,|none~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|skip_connect~0|skip_connect~1|none~2|,86.6900,2.457290,2.736959,0.353858,1.473890,4.628660,2.800160
6015,|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,92.1400,6.112862,44.295254,1.597399,19.298800,7.823540,4.982560
6016,|none~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,93.9167,4.967895,50.568980,-1.000000,21.443800,6.103220,4.905760
6017,|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,90.3267,5.317640,42.684526,-1.000000,19.893300,9.052340,4.876960
6018,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|skip_connect~0|none~1|skip_connect~2|,87.9633,3.858237,23.635490,0.940237,9.899560,4.628660,2.800160
6019,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|avg_pool_3x3~2|,93.4233,6.791205,57.566835,1.379973,24.253700,7.823540,5.830560
6020,|skip_connect~0|+|none~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_1x1~1|skip_connect~2|,92.0733,6.391006,27.221925,0.800006,9.861840,3.645620,3.420960
6021,|none~0|+|none~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_3x3~1|none~2|,75.6900,3.179760,22.498048,-1.000000,9.882090,4.628660,2.800160
6022,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,93.6033,6.813064,58.281470,1.291533,23.378700,6.594740,5.936160
6023,|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|nor_conv_3x3~2|,91.4300,5.193481,42.266092,1.366786,18.181500,7.577780,4.467360
6024,|avg_pool_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|skip_connect~2|,86.9700,6.854744,35.270644,1.615734,14.152600,7.823540,4.134560
6025,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|none~2|,87.0800,4.000101,10.457849,1.002061,5.668790,7.823540,4.134560
6026,|none~0|+|none~0|none~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,92.0533,4.077721,34.798880,-1.000000,14.779900,4.628660,3.648160
6027,|none~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|skip_connect~0|none~1|avg_pool_3x3~2|,91.1467,5.115519,27.067605,-1.000000,11.589800,6.103220,3.209760
6028,|avg_pool_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,92.2900,7.096987,46.354705,1.623160,19.208300,8.069300,5.497760
6029,|none~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|none~2|,75.6650,3.159847,21.631396,-1.000000,9.092430,7.577780,4.467360
6030,|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|skip_connect~2|,92.8000,7.419381,57.553062,1.507414,21.740300,7.823540,5.830560
6031,|skip_connect~0|+|none~0|skip_connect~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,91.9833,4.645839,35.223503,0.823314,12.588100,4.628660,3.648160
6032,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|none~2|,90.4600,3.995323,24.859048,1.157064,9.294860,7.577780,4.467360
6033,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|nor_conv_3x3~1|nor_conv_1x1~2|,92.1000,6.445661,44.087771,1.292266,14.432900,6.594740,5.088160
6034,|none~0|+|none~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,92.1250,5.962830,65.527494,-1.000000,21.185900,7.577780,6.163360
6035,|nor_conv_1x1~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|none~1|avg_pool_3x3~2|,89.2200,5.527596,15.050757,0.897265,3.519770,3.645620,2.572960
6036,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|avg_pool_3x3~2|,90.2750,7.779527,48.189522,1.661193,15.364400,8.069300,5.497760
6037,|none~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|,75.7850,3.210540,7.845276,-1.000000,3.111400,4.874420,2.467360
6038,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,92.1000,6.618361,62.372523,1.691135,21.485200,9.298100,6.240160
6039,|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|skip_connect~2|,92.7450,6.714873,58.179692,1.684266,21.841000,9.052340,5.724960
6040,|avg_pool_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|none~0|none~1|none~2|,10.0000,0.724125,0.011722,-1.000000,0.005214,6.103220,2.361760
6041,|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,89.6200,5.861940,26.759954,-1.000000,9.894650,3.891380,3.936160
6042,|nor_conv_1x1~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,91.7400,6.856499,28.846647,1.270227,11.336200,5.120180,3.830560
6043,|none~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,81.5500,5.829797,16.919426,-1.000000,8.139540,6.594740,3.392160
6044,|nor_conv_1x1~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|none~2|,92.1500,4.226680,42.442821,-1.000000,16.397200,5.120180,4.678560
6045,|nor_conv_1x1~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|none~2|,92.7250,4.287796,37.463093,0.789161,15.553600,6.348980,5.420960
6046,|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_3x3~1|none~2|,91.0900,2.749610,22.860945,0.835752,9.848860,4.874420,3.315360
6047,|avg_pool_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,72.1650,5.335007,15.614783,1.557547,7.479030,6.348980,2.876960
6048,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|skip_connect~2|,88.9850,5.086055,17.437448,-1.000000,6.501240,5.120180,2.982560
6049,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_3x3~2|,90.1950,6.041903,56.593777,1.651749,25.026100,9.052340,5.724960
6050,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|none~0|nor_conv_3x3~1|none~2|,91.2300,3.097925,21.868517,0.524242,8.729090,6.348980,4.572960
6051,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_3x3~1|avg_pool_3x3~2|,92.8100,7.112856,45.309640,1.432959,18.430400,6.594740,5.088160
6052,|skip_connect~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|skip_connect~2|,91.2467,5.630245,38.892676,1.150935,16.584300,6.103220,4.057760
6053,|skip_connect~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,92.2150,5.455079,42.207380,1.455575,17.445000,7.577780,4.467360
6054,|none~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,88.6500,5.828605,26.073334,-1.000000,9.940260,4.874420,3.315360
6055,|nor_conv_1x1~0|+|skip_connect~0|none~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_1x1~2|,92.5200,4.609070,24.996491,0.784252,8.738410,3.645620,3.420960
6056,|nor_conv_3x3~0|+|none~0|avg_pool_3x3~1|+|none~0|nor_conv_3x3~1|skip_connect~2|,91.1250,5.254078,38.011602,0.960605,13.789100,6.103220,4.057760
6057,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,93.1300,6.201229,66.666147,1.219795,22.976700,7.577780,6.163360
6058,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,92.8367,6.155057,69.932644,1.577966,23.086300,9.052340,6.572960
6059,|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|nor_conv_3x3~0|avg_pool_3x3~1|none~2|,91.6600,4.593649,38.291867,1.010910,11.900500,6.103220,4.057760
6060,|none~0|+|nor_conv_1x1~0|skip_connect~1|+|none~0|none~1|nor_conv_1x1~2|,87.7100,3.978915,11.626258,0.431991,2.127500,2.171060,2.163360
6061,|nor_conv_3x3~0|+|none~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,92.5900,6.356525,24.966693,0.800114,7.776090,3.645620,3.420960
6062,|nor_conv_1x1~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|none~2|,87.1300,3.903499,13.235337,1.002119,4.531790,6.348980,3.724960
6063,|nor_conv_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|none~2|,93.2500,4.194446,49.460955,0.878580,17.999400,7.577780,5.315360
6064,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|skip_connect~2|,90.4400,5.285277,14.256005,0.682738,3.438990,2.416820,2.678560
6065,|none~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|avg_pool_3x3~2|,89.8600,6.063647,12.743516,-1.000000,5.845030,5.120180,2.982560
6066,|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_3x3~1|skip_connect~2|,91.1300,6.444674,30.342859,1.227298,11.018800,5.120180,3.830560
6067,|nor_conv_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|skip_connect~2|,93.2100,6.660886,40.814561,1.335762,17.546000,6.348980,4.572960
6068,|nor_conv_1x1~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|nor_conv_1x1~1|skip_connect~2|,92.1350,6.212330,27.942760,0.835853,10.705100,3.891380,3.936160
6069,|nor_conv_1x1~0|+|none~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|skip_connect~2|,87.4250,5.026417,10.489633,1.001645,5.667760,4.874420,2.467360
6070,|skip_connect~0|+|none~0|none~1|+|nor_conv_1x1~0|nor_conv_1x1~1|avg_pool_3x3~2|,89.0500,4.760046,14.718870,-1.000000,4.899880,3.645620,2.572960
6071,|none~0|+|skip_connect~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|,75.8100,3.099427,7.817667,-1.000000,3.963590,4.874420,3.315360
6072,|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,90.0850,5.751677,28.127581,1.622525,14.056200,7.823540,4.134560
6073,|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|none~2|,92.6500,4.414449,37.930703,0.788566,15.636200,5.120180,4.678560
6074,|nor_conv_3x3~0|+|none~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_3x3~2|,93.2100,6.517601,40.850026,0.959891,16.562000,5.120180,4.678560
6075,|avg_pool_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|none~2|,70.2250,3.613153,10.881976,1.239923,6.472450,7.577780,3.619360
6076,|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|skip_connect~2|,86.5600,5.958533,17.580919,1.297412,6.659660,5.120180,2.982560
6077,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,90.1700,6.015124,19.922058,0.931910,5.657510,3.891380,3.088160
6078,|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_3x3~2|,93.1967,5.328102,38.984422,0.948247,15.022900,4.874420,4.163360
6079,|skip_connect~0|+|none~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,55.6900,4.676890,11.035137,1.194520,6.076070,6.103220,2.361760
6080,|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,92.0500,6.916790,45.396606,1.314043,15.780000,6.594740,5.088160
6081,|skip_connect~0|+|none~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|skip_connect~2|,88.3333,4.365115,20.065067,0.668227,6.960160,3.154100,2.390560
6082,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|skip_connect~2|,92.7400,6.519742,42.221185,1.323960,14.346600,6.348980,4.572960
6083,|none~0|+|none~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|none~2|,75.6800,3.095021,23.006757,-1.000000,7.608330,4.628660,2.800160
6084,|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|skip_connect~0|skip_connect~1|skip_connect~2|,79.1067,4.988627,23.809261,1.051489,7.862290,4.628660,2.800160
6085,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,92.3800,7.599096,30.880208,1.320441,10.803400,5.611700,4.860960
6086,|nor_conv_1x1~0|+|none~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|,89.1350,5.818453,10.278309,0.917835,4.090860,3.645620,2.572960
6087,|none~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|none~1|none~2|,88.7250,1.779094,4.962073,0.421220,1.893980,3.399860,2.905760
6088,|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|skip_connect~2|,90.0150,6.401501,38.950359,-1.000000,14.220600,4.874420,4.163360
6089,|none~0|+|none~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|,88.5850,5.284424,14.747409,-1.000000,4.433110,3.645620,2.572960
6090,|none~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_3x3~1|none~2|,75.6750,3.197794,38.496776,-1.000000,16.497600,6.103220,4.057760
6091,|avg_pool_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|skip_connect~1|none~2|,91.2200,3.852854,22.928349,0.825514,9.822110,7.577780,3.619360
6092,|none~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|none~2|,91.9750,2.843614,18.357866,0.482888,7.929780,3.399860,2.905760
6093,|skip_connect~0|+|nor_conv_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,92.4367,4.918017,25.845707,1.074214,11.502000,5.120180,3.830560
6094,|none~0|+|none~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|,88.9350,5.712452,9.682201,-1.000000,3.934690,2.416820,2.678560
6095,|nor_conv_3x3~0|+|none~0|none~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|,91.6300,4.525471,26.578083,0.896831,10.632200,4.874420,3.315360
6096,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|nor_conv_3x3~1|avg_pool_3x3~2|,92.2100,7.451515,44.094203,1.271147,18.237900,6.594740,5.088160
6097,|none~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,68.1650,5.597539,17.829078,-1.000000,7.348610,6.348980,2.876960
6098,|none~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,91.4100,5.592308,28.028899,-1.000000,14.099400,7.823540,4.134560
6099,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,92.3650,7.687387,29.304599,1.329180,13.277900,5.611700,4.860960
6100,|avg_pool_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_1x1~2|,91.5550,6.007285,28.143537,1.527675,13.331500,6.594740,4.240160
6101,|avg_pool_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,70.6500,5.618939,22.881887,1.690640,9.140490,7.823540,3.286560
6102,|avg_pool_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,86.6500,5.822768,28.960003,1.505962,12.672300,7.577780,3.619360
6103,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|,89.5000,3.747234,9.966731,0.786189,4.356980,6.594740,3.392160
6104,|nor_conv_1x1~0|+|skip_connect~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|skip_connect~2|,86.8700,4.955969,12.098498,1.202623,5.133580,4.874420,2.467360
6105,|nor_conv_3x3~0|+|none~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_3x3~1|none~2|,93.0700,4.392757,54.480401,-1.000000,19.229000,6.348980,5.420960
6106,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_1x1~2|,90.4000,5.312901,13.512111,1.397790,5.402450,5.120180,2.982560
6107,|nor_conv_1x1~0|+|none~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,88.9850,5.839629,12.536656,0.639240,3.637190,2.662580,3.193760
6108,|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,91.9033,5.990577,41.891876,1.315925,13.401200,6.348980,4.572960
6109,|skip_connect~0|+|none~0|none~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,91.9350,4.638982,22.497825,-1.000000,6.640790,3.399860,2.905760
6110,|nor_conv_1x1~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|none~2|,92.6950,4.316244,37.359853,0.786803,11.914900,7.823540,5.830560
6111,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_1x1~2|,94.3733,6.810174,68.404108,1.379029,23.584800,7.823540,6.678560
6112,|none~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|none~0|nor_conv_1x1~1|none~2|,10.0000,0.635185,0.136567,-1.000000,0.040377,4.874420,3.315360
6113,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_3x3~2|,92.4367,5.814629,40.625059,-1.000000,14.956300,6.348980,4.572960
6114,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,87.4400,6.447783,34.165082,1.605456,12.537700,7.823540,4.134560
6115,|nor_conv_3x3~0|+|none~0|nor_conv_1x1~1|+|nor_conv_1x1~0|avg_pool_3x3~1|avg_pool_3x3~2|,92.0300,7.209382,27.973518,1.453980,12.192600,6.594740,4.240160
6116,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|,93.0450,7.034531,42.732189,1.379887,18.027900,6.594740,5.088160
6117,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_1x1~2|,92.8350,7.265329,38.138276,1.331572,13.245700,5.611700,4.860960
6118,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_3x3~2|,93.6550,7.327933,69.187280,1.368506,29.278300,7.823540,6.678560
6119,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,93.8050,6.286287,42.702945,1.056466,16.692700,5.120180,4.678560
6120,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_3x3~1|+|none~0|nor_conv_3x3~1|nor_conv_1x1~2|,92.3100,6.357112,41.563538,0.947375,16.494300,5.120180,4.678560
6121,|none~0|+|skip_connect~0|skip_connect~1|+|none~0|skip_connect~1|skip_connect~2|,86.3900,3.687801,2.784727,0.377452,1.472490,1.679540,1.132960
6122,|nor_conv_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,90.6200,6.321073,25.939654,1.499557,12.545500,6.348980,3.724960
6123,|avg_pool_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_1x1~1|avg_pool_3x3~2|,71.2200,5.778193,16.133971,1.783838,9.106750,7.823540,3.286560
6124,|none~0|+|none~0|nor_conv_3x3~1|+|nor_conv_3x3~0|none~1|none~2|,92.0000,1.789408,32.526729,-1.000000,14.626200,4.628660,3.648160
6125,|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|none~0|avg_pool_3x3~1|none~2|,67.6150,3.174248,7.887817,0.857688,4.720540,6.103220,2.361760
6126,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,93.4150,4.517407,37.342276,0.837913,15.542600,4.874420,4.163360
6127,|avg_pool_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|nor_conv_3x3~2|,81.2000,5.086584,27.542937,1.673362,14.827100,9.052340,4.028960
6128,|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,91.4200,5.458627,26.531760,1.010823,10.151700,4.874420,3.315360
6129,|nor_conv_1x1~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|,92.0500,6.970649,24.849966,1.261255,10.418900,5.120180,3.830560
6130,|none~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,87.0900,5.794377,17.386662,-1.000000,6.352010,6.348980,2.876960
6131,|avg_pool_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|nor_conv_3x3~1|avg_pool_3x3~2|,87.1650,6.463208,44.420286,1.633813,16.560200,9.052340,4.876960
6132,|none~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_1x1~2|,89.3650,6.281700,19.323317,-1.000000,5.801010,5.365940,3.497760
6133,|nor_conv_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,92.6200,5.969982,43.271830,1.324844,13.373500,6.348980,4.572960
6134,|nor_conv_3x3~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|none~1|nor_conv_3x3~2|,92.6100,5.622334,53.490849,-1.000000,16.969100,7.577780,5.315360
6135,|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|skip_connect~2|,91.3300,6.494017,41.315350,1.386432,12.946400,6.348980,4.572960
6136,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|skip_connect~0|none~1|none~2|,86.6450,1.478076,2.772322,0.361033,1.083450,3.645620,3.420960
6137,|avg_pool_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,85.0350,5.376253,45.719216,1.606884,15.822800,9.052340,4.876960
6138,|nor_conv_1x1~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|,88.6250,6.246104,34.568752,1.603756,11.439100,7.823540,4.134560
6139,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_3x3~1|+|none~0|nor_conv_3x3~1|avg_pool_3x3~2|,91.0300,6.651878,42.214196,1.256690,14.663600,6.348980,4.572960
